playerID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,B_SH,B_SF,B_GIDP,P_playerID,P_W,P_L,P_G,P_GS,P_CG,P_SHO,P_SV,P_IPOuts,P_H,P_ER,P_HR,P_BB,P_SO,P_BAOpp,P_ERA,P_IBB,P_WP,P_HBP,P_BK,P_BFP,P_GF,P_R,P_SH,P_SF,P_GIDP,f_playerID,f_G,f_PO,f_A,f_E,f_DP,f_PB,f_WP,f_SB,f_CS,f_ZR,award_count,nomination_count,Classification
fregoji01,1902.0,6523.0,844.0,1726.0,264.0,78.0,151.0,706.0,76.0,40.0,715,1097.0,48.0,32.0,79.0,53.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fregoji01,1778.0,3805.0,4555.0,291.0,974.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
gagliph01,702.0,1411.0,150.0,336.0,50.0,7.0,14.0,159.0,5.0,4.0,163,184.0,7.0,4.0,12.0,15.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gagliph01,397.0,697.0,570.0,40.0,106.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
frymawo01,625.0,609.0,22.0,84.0,6.0,0.0,2.0,25.0,1.0,0.0,14,177.0,0.0,1.0,63.0,2.0,2.0,frymawo01,141.0,155.0,625.0,322.0,68.0,27.0,58.0,7234,2367.0,1010.0,187,890.0,1587.0,0.269,4.557000023126602,79.0,68.0,68.0,16.0,10291.0,160.0,1136.0,0.0,0.0,0.0,frymawo01,625.0,97.0,389.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
fingero01,945.0,180.0,10.0,31.0,3.0,0.0,2.0,9.0,0.0,0.0,3,45.0,0.0,0.0,18.0,0.0,2.0,fingero01,114.0,118.0,944.0,37.0,4.0,2.0,341.0,5104,1474.0,549.0,123,492.0,1299.0,0.2511764705882353,4.314705883755403,109.0,40.0,39.0,7.0,6942.0,709.0,615.0,0.0,0.0,0.0,fingero01,944.0,108.0,253.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1
fiskca01,2499.0,8756.0,1276.0,2356.0,421.0,47.0,376.0,1330.0,128.0,58.0,849,1386.0,105.0,143.0,26.0,79.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fiskca01,2298.0,11612.0,1075.0,165.0,167.0,129.0,428.0,1302.0,664.0,20.0,10.0,2.0,1
fostege01,1977.0,7023.0,986.0,1925.0,307.0,47.0,348.0,1239.0,51.0,31.0,666,1419.0,106.0,52.0,3.0,68.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fostege01,1882.0,3809.0,119.0,62.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0
gamblos01,1584.0,4502.0,656.0,1195.0,188.0,31.0,200.0,666.0,47.0,37.0,610,546.0,62.0,43.0,12.0,30.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gamblos01,819.0,1412.0,59.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
fergujo01,1013.0,3001.0,407.0,719.0,121.0,11.0,122.0,445.0,22.0,12.0,562,607.0,64.0,9.0,17.0,35.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fergujo01,974.0,4253.0,384.0,68.0,59.0,84.0,178.0,452.0,236.0,9.0,,1.0,0
forscke01,521.0,383.0,16.0,52.0,6.0,0.0,0.0,17.0,1.0,0.0,16,163.0,0.0,0.0,39.0,0.0,3.0,forscke01,114.0,113.0,521.0,241.0,70.0,18.0,51.0,6382,2071.0,796.0,155,586.0,1047.0,0.25625000000000003,3.664374992251396,68.0,43.0,47.0,7.0,8852.0,177.0,881.0,0.0,0.0,0.0,forscke01,521.0,134.0,305.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
forscbo01,509.0,893.0,77.0,190.0,45.0,8.0,12.0,84.0,3.0,1.0,27,249.0,0.0,1.0,115.0,5.0,14.0,forscbo01,168.0,136.0,498.0,422.0,67.0,19.0,3.0,8384,2777.0,1169.0,216,832.0,1133.0,0.26352941176470585,4.031764759736903,84.0,93.0,45.0,18.0,11715.0,19.0,1319.0,0.0,0.0,0.0,forscbo01,498.0,234.0,405.0,18.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
flanami01,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,flanami01,167.0,143.0,526.0,404.0,101.0,19.0,4.0,8310,2806.0,1199.0,251,890.0,1491.0,0.26526315789473687,4.068947377957795,41.0,84.0,41.0,12.0,11684.0,49.0,1301.0,0.0,0.0,0.0,flanami01,526.0,89.0,430.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
gaettga01,2507.0,8951.0,1130.0,2280.0,443.0,39.0,360.0,1341.0,96.0,65.0,634,1602.0,57.0,96.0,32.0,104.0,236.0,gaettga01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7,5.0,2.0,1,1.0,1.0,0.16666666666666666,6.0,0.0,0.0,1.0,0.0,14.0,3.0,2.0,0.0,0.0,0.0,gaettga01,2453.0,2607.0,4623.0,237.0,548.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
fernasi01,307.0,539.0,28.0,98.0,15.0,2.0,1.0,34.0,1.0,0.0,16,209.0,0.0,2.0,67.0,5.0,12.0,fernasi01,114.0,96.0,307.0,300.0,25.0,9.0,1.0,5600,1421.0,696.0,191,715.0,1743.0,0.21437499999999998,3.773749977350235,33.0,22.0,41.0,19.0,7668.0,2.0,749.0,0.0,0.0,0.0,fernasi01,307.0,25.0,160.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
fernato01,2158.0,7911.0,1057.0,2276.0,414.0,92.0,94.0,844.0,246.0,138.0,690,784.0,48.0,64.0,67.0,61.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fernato01,2076.0,3214.0,5544.0,196.0,1089.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0
francjo01,1119.0,34.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,14.0,0.0,0.0,3.0,0.0,0.0,francjo01,90.0,87.0,1119.0,0.0,0.0,0.0,424.0,3737,1166.0,400.0,81,495.0,975.0,0.2238571428571429,3.133809526761373,78.0,54.0,22.0,9.0,5312.0,774.0,466.0,8.0,4.0,16.0,francjo01,1119.0,63.0,234.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
fieldce01,1470.0,5157.0,744.0,1313.0,200.0,7.0,319.0,1008.0,2.0,6.0,693,1316.0,76.0,43.0,0.0,46.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,fieldce01,915.0,7382.0,694.0,70.0,742.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
galaran01,2257.0,8096.0,1195.0,2333.0,444.0,32.0,399.0,1425.0,128.0,81.0,583,2003.0,106.0,178.0,1.0,58.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,galaran01,2107.0,18244.0,1376.0,176.0,1648.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
finlech01,524.0,53.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0,26.0,0.0,0.0,6.0,0.0,1.0,finlech01,200.0,173.0,524.0,467.0,63.0,15.0,0.0,9592,3069.0,1366.0,304,1332.0,2610.0,0.2222222222222222,3.9283333486980863,36.0,130.0,76.0,22.0,13638.0,24.0,1517.0,14.0,15.0,54.0,finlech01,524.0,122.0,325.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
finlest01,2583.0,9397.0,1443.0,2548.0,449.0,124.0,304.0,1167.0,320.0,118.0,844,1299.0,69.0,53.0,91.0,75.0,152.0,finlest01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,finlest01,2488.0,5667.0,133.0,72.0,38.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0
fernaal01,266.0,126.0,7.0,22.0,8.0,0.0,3.0,14.0,0.0,0.0,9,35.0,0.0,0.0,10.0,1.0,4.0,fernaal01,107.0,87.0,263.0,261.0,33.0,10.0,0.0,5281,1693.0,731.0,190,552.0,1252.0,0.2262,3.7920000314712525,29.0,38.0,35.0,2.0,7370.0,1.0,804.0,3.0,1.0,6.0,fernaal01,263.0,125.0,297.0,15.0,32.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
frymatr01,1698.0,6481.0,895.0,1776.0,345.0,40.0,223.0,1022.0,72.0,38.0,602,1369.0,19.0,41.0,15.0,78.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,frymatr01,1699.0,1393.0,3582.0,179.0,460.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0
floydcl01,1621.0,5319.0,824.0,1479.0,340.0,23.0,233.0,865.0,148.0,43.0,601,1064.0,87.0,91.0,4.0,48.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,floydcl01,1368.0,2881.0,133.0,63.0,79.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
gagneer01,402.0,86.0,5.0,12.0,2.0,1.0,1.0,3.0,0.0,1.0,1,25.0,0.0,0.0,12.0,0.0,2.0,gagneer01,33.0,26.0,402.0,48.0,0.0,0.0,187.0,1931,518.0,248.0,76,226.0,718.0,0.1817272727272727,3.1281818476590244,13.0,18.0,33.0,1.0,2664.0,269.0,268.0,23.0,15.0,30.0,gagneer01,402.0,38.0,64.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
francju02,404.0,996.0,110.0,235.0,50.0,4.0,48.0,152.0,2.0,6.0,81,375.0,6.0,8.0,0.0,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,francju02,284.0,761.0,303.0,38.0,103.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
glassja01,1736.0,7030.0,1163.0,2040.0,313.0,98.0,27.0,825.0,372.0,0.0,439,212.0,0.0,62.0,4.0,0.0,0.0,glassja01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21,12.0,5.0,0,7.0,3.0,0.48250000000000004,14.850000023841858,0.0,2.0,1.0,0.0,29.0,4.0,11.0,0.0,0.0,0.0,glassja01,1740.0,3163.0,5949.0,895.0,656.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
gleaski01,1966.0,7452.0,1020.0,1944.0,216.0,80.0,15.0,823.0,328.0,0.0,500,131.0,0.0,38.0,208.0,0.0,0.0,gleaski01,138.0,131.0,299.0,266.0,240.0,10.0,6.0,7168,2552.0,1007.0,75,906.0,744.0,0.2766666666666666,4.441111087799072,0.0,83.0,21.0,1.0,1757.0,30.0,1511.0,0.0,0.0,0.0,gleaski01,1969.0,4235.0,5316.0,672.0,608.0,0.0,0.0,0.0,0.0,0.0,,4.0,0
granted01,990.0,3385.0,399.0,844.0,79.0,30.0,5.0,277.0,153.0,6.0,233,181.0,0.0,11.0,129.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,granted01,903.0,1187.0,1780.0,197.0,139.0,0.0,0.0,0.0,0.0,0.0,,5.0,0
gowdyha01,1050.0,2735.0,270.0,738.0,124.0,27.0,21.0,322.0,59.0,7.0,311,247.0,0.0,30.0,67.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gowdyha01,944.0,3577.0,1024.0,117.0,110.0,46.0,0.0,0.0,0.0,0.0,1.0,17.0,0
gonzami01,1042.0,2829.0,283.0,717.0,123.0,19.0,13.0,263.0,52.0,10.0,231,198.0,0.0,20.0,69.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gonzami01,934.0,3626.0,871.0,86.0,133.0,72.0,0.0,0.0,0.0,0.0,,5.0,0
gosligo01,2287.0,8656.0,1483.0,2735.0,500.0,173.0,248.0,1609.0,175.0,89.0,949,585.0,0.0,55.0,162.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gosligo01,2190.0,4805.0,225.0,210.0,47.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1
grantge01,1444.0,4989.0,912.0,1508.0,292.0,93.0,105.0,712.0,132.0,53.0,717,526.0,0.0,23.0,168.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,grantge01,1383.0,6611.0,2977.0,314.0,886.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
gehrilo01,2164.0,8001.0,1888.0,2721.0,534.0,163.0,493.0,1995.0,102.0,101.0,1508,790.0,0.0,45.0,106.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gehrilo01,2147.0,19525.0,1087.0,196.0,1575.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,1
gehrich01,2323.0,8860.0,1774.0,2839.0,574.0,146.0,184.0,1427.0,181.0,89.0,1186,372.0,0.0,50.0,141.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gehrich01,2221.0,5446.0,7091.0,310.0,1447.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,1
gelbech01,876.0,2869.0,398.0,766.0,169.0,43.0,17.0,350.0,34.0,0.0,290,245.0,0.0,7.0,49.0,0.0,24.0,gelbech01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12,5.0,4.0,2,3.0,1.0,0.27,9.0,0.0,0.0,0.0,0.0,21.0,2.0,4.0,0.0,0.0,0.0,gelbech01,851.0,1580.0,2408.0,201.0,453.0,0.0,0.0,0.0,0.0,0.0,,4.0,0
gomezle01,368.0,904.0,59.0,133.0,11.0,0.0,0.0,58.0,1.0,1.0,50,252.0,0.0,2.0,68.0,0.0,5.0,gomezle01,189.0,102.0,368.0,320.0,173.0,28.0,9.0,7509,2290.0,930.0,138,1095.0,1468.0,0.2464285714285714,3.9285714626312256,0.0,39.0,19.0,0.0,10729.0,31.0,1091.0,0.0,0.0,0.0,gomezle01,368.0,56.0,393.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,1
gordojo01,1566.0,5707.0,914.0,1530.0,264.0,52.0,253.0,975.0,89.0,60.0,759,702.0,0.0,29.0,41.0,0.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gordojo01,1551.0,3826.0,4726.0,264.0,1196.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,1
garvene01,458.0,827.0,87.0,180.0,27.0,3.0,7.0,72.0,1.0,1.0,76,109.0,0.0,1.0,53.0,5.0,24.0,garvene01,129.0,157.0,402.0,330.0,153.0,18.0,12.0,7432,2471.0,1027.0,213,881.0,881.0,0.25733333333333336,3.768000014623006,25.0,49.0,41.0,7.0,10583.0,40.0,1184.0,0.0,0.0,0.0,garvene01,403.0,203.0,470.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
grantmu01,667.0,759.0,80.0,135.0,25.0,2.0,6.0,65.0,2.0,1.0,37,214.0,0.0,2.0,48.0,7.0,14.0,grantmu01,145.0,119.0,571.0,293.0,89.0,18.0,53.0,7325,2292.0,985.0,292,849.0,1267.0,0.24666666666666665,3.605555514494578,59.0,60.0,33.0,3.0,10293.0,160.0,1105.0,0.0,0.0,0.0,grantmu01,571.0,162.0,376.0,19.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
gibsobo01,596.0,1328.0,132.0,274.0,44.0,5.0,24.0,144.0,13.0,10.0,63,415.0,0.0,8.0,72.0,18.0,13.0,gibsobo01,251.0,174.0,528.0,482.0,255.0,56.0,6.0,11653,3279.0,1258.0,257,1336.0,3117.0,0.23,3.145882347050835,118.0,108.0,102.0,13.0,16068.0,21.0,1420.0,0.0,0.0,0.0,gibsobo01,528.0,291.0,484.0,42.0,46.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1
gladdfr01,450.0,63.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0,40.0,0.0,0.0,4.0,1.0,1.0,gladdfr01,48.0,34.0,450.0,1.0,0.0,0.0,109.0,1803,566.0,209.0,38,223.0,394.0,0.25461538461538463,3.741538432928232,45.0,35.0,27.0,2.0,2552.0,278.0,237.0,0.0,0.0,0.0,gladdfr01,450.0,33.0,87.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
giustda01,686.0,412.0,29.0,77.0,10.0,2.0,4.0,46.0,0.0,0.0,23,99.0,0.0,3.0,27.0,0.0,5.0,giustda01,100.0,93.0,668.0,133.0,35.0,9.0,145.0,5150,1654.0,687.0,126,570.0,1103.0,0.24937500000000007,3.6362499818205833,109.0,87.0,15.0,7.0,7251.0,380.0,764.0,0.0,0.0,0.0,giustda01,668.0,134.0,264.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
gosgeji01,705.0,1815.0,197.0,411.0,67.0,16.0,30.0,177.0,25.0,18.0,217,316.0,25.0,6.0,17.0,11.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gosgeji01,580.0,1162.0,36.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
geronce01,1522.0,3780.0,460.0,977.0,161.0,50.0,51.0,392.0,82.0,40.0,354,746.0,83.0,31.0,39.0,25.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,geronce01,1376.0,2901.0,81.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
garvest01,2332.0,8835.0,1143.0,2599.0,440.0,43.0,272.0,1308.0,83.0,62.0,479,1003.0,113.0,29.0,33.0,90.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,garvest01,2261.0,19004.0,1434.0,130.0,1531.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0
goltzda01,356.0,94.0,1.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,10,49.0,0.0,1.0,12.0,0.0,1.0,goltzda01,113.0,109.0,353.0,264.0,83.0,13.0,8.0,6119,2104.0,836.0,149,646.0,1105.0,0.2738461538461539,3.9861538043388953,28.0,62.0,26.0,10.0,8628.0,39.0,950.0,0.0,0.0,0.0,goltzda01,353.0,152.0,287.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
gossari01,1003.0,85.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,4,37.0,0.0,0.0,4.0,0.0,2.0,gossari01,124.0,107.0,1002.0,37.0,16.0,0.0,310.0,5428,1497.0,605.0,119,732.0,1502.0,0.22869565217391308,3.199999990670577,90.0,63.0,47.0,5.0,7506.0,681.0,670.0,0.0,0.0,0.0,gossari01,1002.0,78.0,180.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1
garneph01,1860.0,6136.0,780.0,1594.0,299.0,82.0,109.0,738.0,225.0,105.0,564,842.0,74.0,34.0,67.0,59.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,garneph01,1856.0,2746.0,4356.0,259.0,752.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
gibsoki01,1635.0,5798.0,985.0,1553.0,260.0,54.0,255.0,870.0,284.0,78.0,718,1285.0,72.0,61.0,23.0,56.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gibsoki01,1239.0,2523.0,41.0,63.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
goodedw01,434.0,741.0,60.0,145.0,15.0,5.0,8.0,67.0,1.0,1.0,14,135.0,0.0,3.0,85.0,6.0,13.0,goodedw01,194.0,112.0,430.0,410.0,68.0,24.0,3.0,8402,2564.0,1091.0,210,954.0,2293.0,0.22244444444444442,4.225000010596381,42.0,76.0,78.0,33.0,11705.0,4.0,1198.0,4.0,2.0,9.0,goodedw01,430.0,224.0,423.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
gantro01,1832.0,6449.0,1080.0,1651.0,302.0,50.0,321.0,1008.0,243.0,102.0,770,1411.0,38.0,32.0,12.0,57.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gantro01,1681.0,3204.0,642.0,114.0,124.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
glavito02,709.0,1323.0,93.0,246.0,25.0,2.0,1.0,90.0,1.0,0.0,101,329.0,0.0,2.0,216.0,3.0,14.0,glavito02,305.0,203.0,682.0,682.0,56.0,25.0,0.0,13240,4298.0,1734.0,356,1500.0,2607.0,0.23190909090909093,3.706363623792475,145.0,65.0,66.0,7.0,18604.0,0.0,1900.0,88.0,48.0,172.0,glavito02,682.0,262.0,856.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1
gordoto01,893.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,gordoto01,138.0,126.0,890.0,203.0,18.0,4.0,158.0,6324,1889.0,927.0,176,977.0,1928.0,0.21977272727272731,4.722727287899364,57.0,112.0,38.0,5.0,9058.0,347.0,1016.0,16.0,12.0,31.0,gordoto01,890.0,185.0,268.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
gracema01,2245.0,8065.0,1179.0,2445.0,511.0,45.0,173.0,1146.0,70.0,48.0,1075,642.0,115.0,34.0,17.0,99.0,191.0,gracema01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,1.0,1,0.0,0.0,0.25,9.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,gracema01,2163.0,18503.0,1665.0,110.0,1533.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
gonzaju03,1689.0,6556.0,1061.0,1936.0,388.0,25.0,434.0,1404.0,26.0,19.0,457,1273.0,74.0,62.0,2.0,78.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gonzaju03,1311.0,2588.0,91.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0
gonzalu01,2591.0,9157.0,1412.0,2591.0,596.0,68.0,354.0,1439.0,128.0,87.0,1155,1218.0,150.0,111.0,10.0,98.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gonzalu01,2450.0,4520.0,122.0,64.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
gilesbr02,1847.0,6527.0,1121.0,1897.0,411.0,55.0,287.0,1078.0,109.0,45.0,1183,835.0,114.0,51.0,4.0,70.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,gilesbr02,1766.0,3439.0,95.0,71.0,23.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
garcino01,1434.0,5586.0,927.0,1747.0,370.0,52.0,229.0,936.0,95.0,31.0,403,554.0,54.0,59.0,5.0,63.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,garcino01,1360.0,3422.0,3211.0,171.0,765.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0
glaustr01,1537.0,5410.0,889.0,1375.0,293.0,10.0,320.0,950.0,56.0,29.0,854,1377.0,40.0,46.0,0.0,45.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,glaustr01,1475.0,1922.0,2577.0,180.0,362.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0
hanlone01,1267.0,5074.0,930.0,1317.0,159.0,79.0,30.0,517.0,329.0,0.0,471,357.0,0.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hanlone01,1271.0,2694.0,251.0,370.0,52.0,0.0,0.0,0.0,0.0,0.0,,1.0,1
hamilbi01,1591.0,6268.0,1690.0,2158.0,242.0,94.0,40.0,736.0,912.0,0.0,1187,218.0,0.0,89.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hamilbi01,1584.0,3444.0,182.0,288.0,55.0,0.0,0.0,0.0,0.0,0.0,,3.0,1
griffcl01,485.0,1380.0,202.0,321.0,49.0,17.0,8.0,166.0,22.0,1.0,166,46.0,0.0,7.0,27.0,0.0,0.0,griffcl01,237.0,146.0,453.0,372.0,337.0,22.0,6.0,10157,3670.0,1246.0,76,774.0,955.0,0.28380952380952384,3.31333335240682,0.0,57.0,102.0,3.0,1366.0,78.0,1852.0,0.0,0.0,0.0,griffcl01,478.0,201.0,879.0,78.0,23.0,0.0,0.0,0.0,0.0,0.0,,8.0,1
hahnno01,244.0,731.0,65.0,129.0,18.0,10.0,2.0,52.0,7.0,0.0,53,0.0,0.0,4.0,21.0,0.0,0.0,hahnno01,130.0,94.0,243.0,231.0,212.0,25.0,0.0,6088,1916.0,574.0,27,381.0,917.0,0.24625,2.709999978542328,0.0,28.0,52.0,1.0,5496.0,11.0,822.0,0.0,0.0,0.0,hahnno01,245.0,109.0,447.0,55.0,16.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
grohhe01,1676.0,6074.0,918.0,1774.0,308.0,87.0,26.0,566.0,180.0,66.0,696,345.0,0.0,83.0,182.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,grohhe01,1644.0,2172.0,3568.0,223.0,408.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0
hargrbu01,852.0,2533.0,314.0,786.0,155.0,58.0,29.0,376.0,29.0,16.0,217,165.0,0.0,32.0,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hargrbu01,747.0,2420.0,493.0,49.0,46.0,47.0,0.0,0.0,0.0,0.0,,3.0,0
grimebu01,632.0,1535.0,157.0,380.0,62.0,11.0,2.0,168.0,15.0,4.0,69,241.0,0.0,5.0,76.0,0.0,1.0,grimebu01,270.0,212.0,616.0,497.0,314.0,35.0,18.0,12540,4412.0,1638.0,148,1295.0,1512.0,0.2691304347826087,3.9530434815779976,0.0,92.0,97.0,12.0,17959.0,94.0,2048.0,0.0,0.0,0.0,grimebu01,616.0,225.0,1252.0,71.0,74.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,1
grimmch01,2166.0,7917.0,908.0,2299.0,394.0,108.0,79.0,1078.0,57.0,44.0,578,410.0,0.0,31.0,219.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,grimmch01,2141.0,20722.0,1217.0,163.0,1733.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0
haineje01,560.0,1124.0,76.0,209.0,23.0,2.0,3.0,79.0,2.0,0.0,30,246.0,0.0,1.0,59.0,0.0,1.0,haineje01,210.0,158.0,555.0,388.0,208.0,24.0,10.0,9626,3460.0,1298.0,165,871.0,981.0,0.27736842105263154,3.639473689229865,0.0,55.0,57.0,6.0,13644.0,95.0,1556.0,0.0,0.0,0.0,haineje01,556.0,108.0,651.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1
harribu01,1263.0,4736.0,722.0,1297.0,224.0,64.0,9.0,506.0,167.0,91.0,472,310.0,0.0,99.0,249.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,harribu01,1257.0,3415.0,3844.0,264.0,801.0,0.0,0.0,0.0,0.0,0.0,,11.0,1
hafeych01,1283.0,4625.0,777.0,1466.0,341.0,67.0,164.0,833.0,70.0,7.0,372,477.0,0.0,33.0,83.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hafeych01,1195.0,2527.0,106.0,80.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,1
